id,y
379,76.0
380,71.0
381,75.0
382,67.0
383,84.0
384,64.0
385,76.0
386,73.0
387,58.0
388,66.0
389,67.0
390,62.0
391,60.0
392,69.0
393,67.0
394,60.0
395,67.0
396,79.0
397,67.0
398,64.0
399,57.0
400,69.0
401,63.0
402,65.0
403,84.0
404,80.0
405,64.0
406,67.0
407,64.0
408,59.0
409,61.0
410,77.0
411,58.0
412,61.0
413,77.0
414,74.0
415,57.0
416,65.0
417,59.0
418,58.0
419,66.0
420,65.0
421,64.0
422,80.0
423,63.0
424,76.0
425,63.0
426,71.0
427,65.0
428,74.0
429,73.0
430,74.0
431,63.0
432,72.0
433,77.0
434,70.0
435,68.0
436,57.0
437,62.0
438,80.0
439,61.0
440,76.0
441,72.0
442,75.0
443,69.0
444,73.0
445,66.0
446,72.0
447,63.0
448,74.0
449,63.0
450,71.0
451,71.0
452,63.0
453,61.0
454,74.0
455,74.0
456,64.0
457,55.0
458,69.0
459,58.0
460,69.0
461,61.0
462,63.0
463,74.0
464,69.0
465,62.0
466,79.0
467,72.0
468,67.0
469,64.0
470,68.0
471,60.0
472,79.0
473,71.0
474,69.0
475,65.0
476,63.0
477,76.0
478,65.0
479,78.0
480,59.0
481,57.0
482,65.0
483,67.0
484,60.0
485,84.0
486,60.0
487,64.0
488,82.0
489,58.0
490,76.0
491,72.0
492,61.0
493,70.0
494,68.0
495,72.0
496,56.0
497,76.0
498,59.0
499,74.0
500,59.0
501,59.0
502,82.0
503,63.0
504,79.0
505,76.0
506,68.0
507,60.0
508,61.0
509,71.0
510,79.0
511,76.0
512,71.0
513,62.0
514,77.0
515,68.0
516,84.0
517,67.0
518,65.0
519,70.0
520,82.0
521,59.0
522,67.0
523,70.0
524,79.0
525,60.0
526,75.0
527,82.0
528,71.0
529,62.0
530,78.0
531,68.0
532,65.0
533,66.0
534,63.0
535,55.0
536,77.0
537,62.0
538,77.0
539,80.0
540,64.0
541,68.0
542,62.0
543,70.0
544,82.0
545,73.0
546,70.0
547,73.0
548,80.0
549,69.0
550,67.0
551,63.0
552,70.0
553,75.0
554,57.0
555,79.0
556,74.0
557,63.0
558,79.0
559,72.0
560,63.0
561,75.0
562,77.0
563,74.0
564,69.0
565,65.0
566,73.0
567,62.0
568,78.0
569,71.0
570,84.0
571,58.0
572,79.0
573,78.0
574,61.0
575,73.0
576,76.0
577,59.0
578,83.0
579,84.0
580,74.0
581,76.0
582,58.0
583,60.0
584,55.0
585,80.0
586,65.0
587,76.0
588,76.0
589,63.0
590,65.0
591,70.0
592,57.0
593,78.0
594,76.0
595,81.0
596,73.0
597,83.0
598,62.0
599,59.0
600,73.0
601,65.0
602,60.0
603,79.0
604,59.0
605,71.0
606,62.0
607,73.0
608,66.0
609,77.0
610,72.0
611,64.0
612,81.0
613,55.0
614,65.0
615,73.0
616,78.0
617,60.0
618,63.0
619,83.0
620,78.0
621,77.0
622,63.0
623,72.0
624,80.0
625,73.0
626,76.0
627,84.0
628,55.0
629,54.0
630,82.0
631,71.0
632,74.0
633,61.0
634,60.0
635,70.0
636,74.0
637,78.0
638,76.0
639,69.0
640,64.0
641,80.0
642,78.0
643,76.0
644,75.0
645,67.0
646,69.0
647,67.0
648,70.0
649,73.0
650,74.0
651,72.0
652,63.0
653,67.0
654,76.0
655,61.0
656,71.0
657,63.0
658,54.0
659,67.0
660,73.0
661,58.0
662,75.0
663,74.0
664,73.0
665,53.0
666,65.0
667,73.0
668,63.0
669,70.0
670,73.0
671,79.0
672,59.0
673,57.0
674,67.0
675,59.0
676,73.0
677,67.0
678,71.0
679,85.0
680,75.0
681,78.0
682,78.0
683,70.0
684,73.0
685,66.0
686,68.0
687,72.0
688,73.0
689,65.0
690,77.0
691,66.0
692,63.0
693,79.0
694,64.0
695,68.0
696,78.0
697,65.0
698,70.0
699,70.0
700,59.0
701,75.0
702,66.0
703,63.0
704,81.0
705,62.0
706,78.0
707,60.0
708,72.0
709,81.0
710,69.0
711,82.0
712,68.0
713,66.0
714,79.0
715,79.0
716,71.0
717,73.0
718,61.0
719,67.0
720,68.0
721,73.0
722,75.0
723,54.0
724,59.0
725,71.0
726,72.0
727,70.0
728,76.0
729,72.0
730,60.0
731,78.0
732,76.0
733,81.0
734,59.0
735,61.0
736,76.0
737,61.0
738,68.0
739,63.0
740,73.0
741,74.0
742,63.0
743,74.0
744,69.0
745,74.0
746,74.0
747,76.0
748,60.0
749,68.0
750,67.0
751,51.0
752,66.0
753,60.0
754,67.0
755,61.0
756,58.0
757,72.0
758,65.0
759,72.0
760,73.0
761,56.0
762,77.0
763,64.0
764,79.0
765,79.0
766,65.0
767,67.0
768,59.0
769,79.0
770,85.0
771,63.0
772,74.0
773,73.0
774,69.0
775,63.0
